date,fault_count,week,dag,maand,seizoen,is_weekend,temperatuur_min,temperatuur_max,temperatuur_avg,luchtvochtigheid_min,luchtvochtigheid_max,luchtvochtigheid_avg,dauwpunt_min,dauwpunt_max,dauwpunt_avg,gevoelstemp_min,gevoelstemp_max,gevoelstemp_avg,luchtdruk_min,luchtdruk_max,luchtdruk_avg,bewolking_min,bewolking_max,bewolking_avg,windsnelheid_min,windsnelheid_max,windsnelheid_avg,windstoot_max,windstoot_avg,temperatuur_range,luchtdruk_delta,uren_helder,uren_bewolkt,aantal_sterke_windstoten,dominante_windrichting,temp_range,temp_vocht_interactie,temp_rolling_mean,vocht_rolling_mean,hoge_temp_dag,lage_temp_dag,hoge_vocht_dag,windkracht_beaufort,sterke_wind_uren
2019-10-02,5,40,3,10,4,0,11.12,12.62,11.81,59.97,83.16,70.24,4.72,8.57,6.52,5.96,8.7,7.49,1004.4,1016.7,1011.31,8.0,99.0,51.46,15.72,33.37,23.66,60.48,44.68,1.5,12.3,1,1,24,5.95,1.5,829.74,13.72,80.17,0,0,0,9,1
2019-10-03,5,40,4,10,4,0,10.72,13.97,12.32,61.63,90.81,77.31,6.32,10.92,8.36,7.91,11.51,9.83,1011.9,1018.0,1016.07,44.0,100.0,84.29,7.75,18.16,14.23,34.56,27.9,3.25,6.1,0,14,23,308.48,3.25,952.64,13.04,78.87,0,0,0,7,1
2019-10-04,3,40,5,10,4,0,8.37,14.07,10.46,77.23,93.23,86.98,5.87,11.97,8.36,5.07,12.96,7.72,999.4,1011.0,1004.35,0.0,100.0,72.83,5.99,22.91,16.03,43.92,31.66,5.7,11.6,3,14,24,135.0,5.7,910.05,11.53,78.18,0,0,1,7,1
2019-10-06,1,40,7,10,4,1,8.87,10.02,9.43,73.04,92.53,84.17,5.12,8.22,6.85,3.92,6.36,4.84,1008.3,1017.1,1012.31,99.0,100.0,99.96,17.97,32.57,26.02,58.32,46.14,1.15,8.8,0,24,24,75.22,1.15,793.7,10.07,83.56,0,0,0,10,1
2019-10-07,4,41,1,10,4,0,6.07,12.32,9.8,76.65,91.12,86.11,4.72,10.77,7.56,2.42,9.46,6.6,1009.0,1018.5,1015.51,0.0,100.0,81.62,10.46,24.8,17.76,45.36,33.72,6.25,9.5,4,19,24,73.56,6.25,843.78,9.85,83.27,0,0,1,8,1
2019-10-08,4,41,2,10,4,0,12.67,15.82,14.55,69.55,93.07,79.9,9.62,13.27,11.06,8.72,12.54,11.07,1003.2,1008.0,1004.88,18.0,100.0,72.29,20.55,32.2,26.13,57.96,47.88,3.15,4.8,0,9,24,199.44,3.15,1162.33,11.26,83.39,0,0,0,10,1
2019-10-09,6,41,3,10,4,0,11.02,13.62,12.29,68.63,92.66,79.9,6.92,10.52,8.86,6.83,9.41,8.49,1002.7,1004.8,1003.78,16.0,100.0,87.75,17.34,32.9,24.05,58.68,45.91,2.6,2.1,0,19,24,217.0,2.6,982.04,12.21,81.97,0,0,0,9,1
2019-10-10,5,41,4,10,4,0,11.37,14.77,13.28,61.49,83.51,72.16,6.77,11.27,8.32,7.61,10.39,8.85,1004.4,1011.7,1008.83,19.0,100.0,59.0,15.46,36.15,27.39,63.36,50.49,3.4,7.3,0,7,24,213.22,3.4,958.19,13.37,77.32,0,0,0,10,1
2019-10-11,2,41,5,10,4,0,13.92,16.17,14.87,83.76,92.79,89.53,11.72,14.22,13.16,8.9,11.64,10.05,1004.7,1010.0,1007.0,100.0,100.0,100.0,34.65,43.15,39.94,80.28,72.4,2.25,5.3,0,24,24,224.27,2.25,1331.33,13.48,80.53,0,0,1,12,1
2019-10-12,2,41,6,10,4,1,11.87,15.32,12.74,77.48,96.12,88.4,9.27,14.07,10.85,9.86,12.29,11.13,1005.2,1009.7,1008.18,100.0,100.0,100.0,3.67,41.14,12.93,78.84,26.1,3.45,4.5,0,24,16,90.0,3.45,1126.62,13.63,83.37,0,0,1,6,1
2019-10-13,4,41,7,10,4,1,11.07,20.62,15.46,78.82,97.08,88.55,10.07,17.47,13.53,9.53,19.81,13.36,1003.4,1010.4,1006.32,14.0,100.0,84.12,10.66,37.17,22.51,70.2,42.93,9.55,7.0,0,17,24,84.47,9.55,1368.73,14.36,88.83,0,0,1,9,1
2019-10-14,7,42,1,10,4,0,12.27,16.72,14.3,80.99,92.84,88.48,10.32,15.17,12.42,11.07,16.46,13.13,1004.1,1012.8,1009.48,46.0,100.0,94.75,1.61,22.75,13.44,49.32,27.16,4.45,8.7,0,21,20,64.92,4.45,1265.7,14.17,88.48,0,0,1,6,1
2019-10-15,4,42,2,10,4,0,12.87,16.12,14.72,80.8,92.53,88.96,11.27,14.37,12.91,11.0,14.82,13.23,1003.2,1006.9,1005.0,92.0,100.0,99.08,13.49,19.34,16.61,34.2,30.4,3.25,3.7,0,24,24,219.64,3.25,1309.81,14.83,88.66,0,0,1,7,1
2019-10-16,4,42,3,10,4,0,10.42,15.37,13.41,75.29,95.24,88.77,9.52,13.37,11.56,7.87,13.02,10.87,1004.3,1007.3,1005.7,0.0,100.0,74.54,13.1,32.06,20.86,59.4,38.58,4.95,3.0,4,17,24,186.2,4.95,1190.31,14.15,88.74,0,0,1,9,1
2019-10-17,7,42,4,10,4,0,11.47,14.52,13.02,73.84,93.08,84.1,9.42,12.77,10.35,9.71,13.51,11.25,1005.2,1009.2,1007.53,10.0,100.0,63.58,5.0,21.92,12.98,40.32,24.81,3.05,4.0,0,7,23,160.91,3.05,1095.12,13.72,87.28,0,0,0,6,1
2019-10-18,1,42,5,10,4,0,11.87,13.67,12.55,64.47,93.3,80.87,5.57,11.27,9.25,5.57,9.88,7.96,999.7,1006.0,1002.64,24.0,99.0,78.21,17.29,42.79,30.3,77.04,56.92,1.8,6.3,0,8,24,167.37,1.8,1015.11,12.99,84.58,0,0,0,11,1
2019-10-19,1,42,6,10,4,1,10.97,13.87,12.1,67.93,91.41,84.07,6.47,11.02,9.43,7.13,10.65,8.66,1001.5,1005.5,1002.7,38.0,100.0,91.71,18.97,25.01,22.69,50.76,42.81,2.9,4.0,0,21,24,213.69,2.9,1017.12,12.56,83.01,0,0,0,9,1
2019-10-20,1,42,7,10,4,1,10.37,13.92,11.93,76.82,93.84,88.64,9.42,11.07,10.08,9.12,13.72,10.56,1005.7,1012.3,1008.9,65.0,100.0,96.75,1.14,17.17,9.68,32.76,19.12,3.55,6.6,0,21,19,7.12,3.55,1057.27,12.19,84.52,0,0,1,5,1
2019-10-21,1,43,1,10,4,0,10.12,14.72,11.93,83.59,95.42,90.94,9.17,12.07,10.48,7.56,13.55,9.88,1012.2,1019.5,1015.32,3.0,100.0,80.83,10.11,21.44,15.12,38.88,28.48,4.6,7.3,1,17,24,38.66,4.6,1084.52,11.98,87.88,0,0,1,7,1
2019-10-22,3,43,2,10,4,0,8.02,13.47,11.33,80.64,98.99,91.9,7.87,11.67,10.03,6.67,13.22,10.16,1019.8,1023.5,1022.16,22.0,100.0,65.96,2.55,13.38,8.32,24.84,16.38,5.45,3.7,0,7,14,198.44,5.45,1041.56,11.73,90.49,0,0,1,5,1
2019-10-23,3,43,3,10,4,0,6.72,13.57,10.69,85.41,99.66,93.73,6.57,12.32,9.69,5.04,12.58,9.13,1007.9,1022.0,1015.16,2.0,100.0,85.67,2.1,20.6,10.48,37.8,20.25,6.85,14.1,2,17,17,161.56,6.85,1002.37,11.32,92.19,0,0,1,5,1
2019-10-24,10,43,4,10,4,0,11.72,18.22,14.18,73.08,97.07,86.54,10.07,13.87,11.89,9.18,16.01,11.93,1004.5,1009.7,1006.0,45.0,100.0,91.96,6.49,34.15,19.53,65.16,36.1,6.5,5.2,0,21,24,207.55,6.5,1227.47,12.07,90.72,0,0,1,8,1
2019-10-25,1,43,5,10,4,0,12.52,15.22,13.77,75.08,88.51,81.38,9.52,11.87,10.62,8.41,11.25,9.76,1010.7,1016.6,1013.78,54.0,100.0,91.88,20.38,38.71,28.89,67.68,51.88,2.7,5.9,0,19,24,225.0,2.7,1120.61,12.88,87.22,0,0,0,11,1
2019-10-26,3,43,6,10,4,1,12.07,17.67,15.83,68.48,91.23,77.24,10.27,13.87,11.8,8.67,13.99,11.14,1007.0,1010.7,1009.11,42.0,100.0,91.38,22.93,42.83,36.08,75.24,65.73,5.6,3.7,0,15,24,210.85,5.6,1222.96,14.6,81.72,0,0,0,12,1
2019-10-27,1,43,7,10,4,1,9.92,11.87,11.05,60.25,84.86,65.87,3.67,8.62,4.87,5.06,7.48,6.52,1012.2,1022.9,1019.11,23.0,100.0,81.83,16.87,25.67,22.59,47.88,41.4,1.95,10.7,0,12,24,303.69,1.95,727.77,13.55,74.83,0,0,0,9,1
2019-10-28,4,44,1,10,4,0,7.77,11.57,9.97,61.69,87.49,75.31,4.37,6.97,5.72,5.62,8.77,7.22,1022.8,1023.9,1023.38,23.0,100.0,57.58,7.1,15.58,11.56,29.16,21.96,3.8,1.1,0,5,24,2.12,3.8,750.45,12.28,72.8,0,0,0,6,1
2019-10-29,3,44,2,10,4,0,5.02,11.12,7.88,64.24,91.68,81.24,3.67,5.77,4.74,2.3,8.03,5.15,1023.6,1029.0,1026.12,0.0,99.0,19.25,6.44,13.55,10.01,25.56,18.28,6.1,5.4,9,2,16,33.69,6.1,640.01,9.63,74.14,0,0,0,5,1
2019-10-30,3,44,3,10,4,0,3.87,9.57,6.08,72.21,93.88,85.14,2.47,5.37,3.7,0.26,5.91,2.52,1026.5,1029.2,1027.97,0.0,18.0,4.79,10.45,17.41,14.23,33.12,25.99,5.7,2.7,19,0,24,82.88,5.7,517.28,7.97,80.56,0,0,1,7,1
2019-10-31,2,44,4,10,4,0,1.92,8.87,4.57,69.63,95.8,85.79,1.22,3.97,2.31,-2.16,5.11,0.82,1017.5,1026.2,1022.58,0.0,98.0,36.0,11.61,15.88,13.83,29.88,25.32,6.95,8.7,11,4,24,90.0,6.95,392.04,6.17,84.06,0,0,1,6,1
2019-11-01,2,44,5,11,4,0,1.92,13.07,7.86,83.27,96.14,90.41,0.62,12.27,6.38,-1.91,10.64,4.51,991.1,1016.5,1003.63,95.0,100.0,99.75,11.99,22.1,17.63,38.88,30.79,11.15,25.4,0,24,24,130.43,11.15,710.38,6.17,87.11,0,0,1,8,1
2019-11-02,1,44,6,11,4,1,11.87,13.87,12.75,64.49,96.14,80.55,5.67,12.97,9.36,5.06,11.32,8.01,982.2,990.0,985.4,34.0,100.0,93.29,20.89,41.84,31.77,74.88,57.94,2.0,7.8,0,19,24,181.97,2.0,1026.76,8.39,85.59,0,0,0,11,1
2019-11-03,1,44,7,11,4,1,8.62,12.17,10.34,70.6,95.72,86.54,6.12,9.52,8.13,5.59,10.35,7.92,982.2,984.6,983.51,13.0,100.0,87.12,2.9,29.34,13.31,56.16,26.14,3.55,2.4,0,19,17,180.0,3.55,894.85,10.31,85.83,0,0,1,6,1
2019-11-04,6,45,1,11,4,0,8.07,12.22,9.77,78.66,96.33,91.62,7.47,9.62,8.44,5.81,9.28,7.26,985.0,989.9,986.6,15.0,99.0,75.08,8.35,19.56,14.4,39.24,26.71,4.15,4.9,0,2,24,168.69,4.15,894.91,10.95,86.24,0,0,1,7,1
2019-11-05,4,45,2,11,4,0,7.42,11.32,9.35,80.94,95.69,90.76,6.77,8.92,7.89,5.23,9.77,7.57,990.3,999.8,995.22,33.0,100.0,80.25,4.55,13.85,8.45,24.84,15.73,3.9,9.5,0,10,17,22.93,3.9,848.27,9.82,89.64,0,0,1,5,1
2019-11-07,1,45,4,11,4,0,5.17,9.47,7.33,81.08,98.62,90.5,4.27,7.62,5.85,1.95,5.66,3.48,992.6,1000.1,996.42,8.0,100.0,77.17,8.65,28.35,19.37,52.92,35.52,4.3,7.5,1,14,24,115.3,4.3,663.15,8.37,87.82,0,0,1,8,1
2019-11-08,2,45,5,11,4,0,3.77,9.72,6.36,70.54,93.92,85.45,2.47,5.07,4.04,-0.31,6.08,2.55,1000.4,1006.5,1004.45,0.0,74.0,23.33,12.73,20.28,16.41,38.16,29.61,5.95,6.1,10,0,24,181.27,5.95,543.01,7.37,86.05,0,0,1,7,1
2019-11-09,1,45,6,11,4,1,4.12,9.92,7.55,71.83,96.24,85.87,2.67,7.82,5.29,0.34,5.42,3.21,1002.7,1006.9,1004.39,0.0,79.0,46.88,13.85,34.58,21.94,62.28,40.14,5.8,4.2,2,0,24,164.36,5.8,648.35,7.08,87.27,0,0,1,9,1
2019-11-11,5,46,1,11,4,0,3.07,7.92,5.62,82.99,94.18,88.57,1.37,5.72,3.87,-1.13,3.33,0.62,996.3,1011.9,1002.0,60.0,100.0,96.58,13.32,32.05,24.43,59.76,44.37,4.85,15.6,0,22,24,168.27,4.85,497.7,5.97,87.4,0,0,1,9,1
2019-11-12,2,46,2,11,4,0,4.87,6.82,5.86,76.38,92.92,85.98,2.42,4.97,3.68,-0.68,2.72,0.74,994.6,998.1,996.87,50.0,100.0,92.29,18.58,29.09,24.97,52.56,45.63,1.95,3.5,0,19,24,182.32,1.95,503.75,5.4,87.44,0,0,1,10,1
2019-11-13,4,46,3,11,4,0,4.32,9.32,7.34,68.75,95.2,83.43,3.62,5.87,4.64,0.44,5.34,3.49,994.4,999.6,997.35,15.0,100.0,68.54,10.97,24.48,17.58,52.2,34.09,5.0,5.2,0,7,24,155.22,5.0,612.74,6.27,85.99,0,0,0,8,1
2019-11-14,2,46,4,11,4,0,3.97,7.07,5.39,83.83,94.52,90.04,2.92,4.72,3.88,-0.3,3.55,1.7,997.9,1004.8,1001.08,10.0,100.0,94.12,7.99,21.89,15.42,38.52,28.02,3.1,6.9,0,22,24,135.0,3.1,485.71,6.2,86.48,0,0,1,7,1
2019-11-15,5,46,5,11,4,0,1.52,5.52,4.24,79.86,96.16,87.23,0.92,3.67,2.28,-1.8,1.99,-0.09,1001.1,1005.1,1002.88,26.0,100.0,91.88,6.11,25.94,17.75,48.6,32.82,4.0,4.0,0,21,21,64.65,4.0,369.91,5.66,86.9,0,0,1,8,1
2019-11-16,3,46,6,11,4,1,2.87,6.52,4.96,78.61,93.47,86.02,1.92,4.02,2.79,0.06,2.94,1.45,1005.1,1009.7,1007.16,100.0,100.0,100.0,5.82,20.06,12.79,35.28,22.58,3.65,4.6,0,24,17,169.38,3.65,426.78,4.87,87.76,0,0,1,6,1
2019-11-19,2,47,2,11,4,0,4.07,8.02,6.58,68.69,94.53,82.24,2.47,4.77,3.71,1.44,4.83,3.11,1010.7,1019.0,1015.16,39.0,94.0,59.46,1.44,27.58,13.65,48.96,26.02,3.95,8.3,0,2,17,194.04,3.95,541.33,6.17,85.21,0,0,0,6,1
2019-11-20,1,47,3,11,4,0,0.17,5.62,2.59,77.36,99.29,91.66,-0.68,3.22,1.34,-3.1,2.96,-0.79,1014.6,1018.9,1017.2,0.0,100.0,57.58,5.35,18.69,10.12,33.84,19.51,5.45,4.3,5,9,15,90.0,5.45,237.63,5.43,86.44,0,0,1,5,1
2019-11-21,4,47,4,11,4,0,1.17,4.47,2.76,83.51,97.87,91.99,0.77,2.47,1.57,-3.89,0.62,-1.57,1004.5,1013.9,1008.89,22.0,100.0,87.5,13.09,20.97,16.84,37.08,30.73,3.3,9.4,0,17,24,102.99,3.3,253.83,3.98,88.63,0,0,1,7,1
2019-11-22,6,47,5,11,4,0,3.17,9.07,5.65,84.34,93.2,90.22,2.07,6.72,4.16,-0.88,5.74,1.64,1001.5,1004.0,1003.08,13.0,100.0,79.46,14.8,20.95,18.03,36.36,31.65,5.9,2.5,0,13,24,105.26,5.9,509.61,3.67,91.29,0,0,1,8,1
2019-11-23,1,47,6,11,4,1,4.37,7.72,5.97,80.36,93.26,85.38,1.82,5.27,3.69,-0.16,3.67,1.64,998.1,1002.2,999.72,75.0,100.0,97.62,14.33,24.29,19.62,42.12,35.34,3.35,4.1,0,22,24,90.0,3.35,510.03,4.79,89.2,0,0,1,8,1
2019-11-24,1,47,7,11,4,1,2.92,9.12,5.97,85.45,98.3,94.83,2.52,7.67,5.19,-0.28,7.41,3.49,1001.8,1008.7,1005.77,9.0,100.0,71.67,5.76,17.29,9.11,29.16,17.65,6.2,6.9,1,9,19,180.0,6.2,566.11,5.86,90.14,0,0,1,5,1
2019-11-25,2,48,1,11,4,0,4.97,9.82,7.37,84.7,97.27,93.18,4.57,7.82,6.33,2.02,7.16,4.52,1005.3,1008.6,1007.55,9.0,100.0,51.92,7.73,17.87,13.28,30.96,23.41,4.85,3.3,1,6,24,143.43,4.85,687.12,6.44,91.13,0,0,1,6,1
2019-11-26,4,48,2,11,4,0,7.27,10.92,9.52,90.44,95.42,93.38,6.37,9.92,8.5,3.82,8.03,6.31,995.1,1005.2,1000.11,80.0,100.0,98.62,16.18,22.71,19.4,40.32,34.08,3.65,10.1,0,23,24,172.03,3.65,889.1,7.62,93.8,0,0,1,8,1
2019-11-27,2,48,3,11,4,0,8.72,10.67,9.69,83.37,95.4,90.86,7.32,9.02,8.26,4.76,7.0,5.97,980.5,994.2,986.36,41.0,100.0,90.54,16.42,32.49,22.47,56.16,40.71,1.95,13.7,0,18,24,127.3,1.95,880.9,8.86,92.48,0,0,1,9,1
2019-11-28,2,48,4,11,4,0,7.37,10.47,9.38,64.41,91.59,85.97,1.47,8.77,7.1,2.39,6.41,4.7,982.7,1000.4,989.43,55.0,100.0,88.67,17.56,37.84,27.15,68.04,49.72,3.1,17.7,0,15,24,230.4,3.1,806.09,9.53,90.07,0,0,1,10,1
2019-11-29,1,48,5,11,4,0,5.27,8.12,7.08,56.03,74.85,64.13,-0.48,1.72,0.7,1.66,3.05,2.43,1001.4,1019.9,1011.13,23.0,89.0,56.38,8.09,24.97,18.12,44.28,33.94,2.85,18.5,0,0,24,324.46,2.85,454.27,8.72,80.32,0,0,0,8,1
2019-12-01,1,48,7,12,1,1,-0.73,4.67,2.14,88.04,99.28,94.76,-0.93,3.22,1.37,-3.86,2.04,-0.86,1021.6,1023.9,1022.6,21.0,100.0,74.96,5.04,12.03,7.61,24.48,15.27,5.4,2.3,0,14,11,18.44,5.4,202.83,4.48,81.06,0,1,1,4,1
2019-12-02,4,49,1,12,1,0,3.62,8.42,7.18,70.71,89.29,83.11,1.67,6.02,4.48,0.54,4.9,3.44,1024.0,1028.4,1026.08,22.0,99.0,60.62,7.15,21.92,16.71,38.88,30.25,4.8,4.4,0,5,24,304.51,4.8,596.91,4.51,87.38,0,0,0,7,1
2019-12-04,6,49,3,12,1,0,1.22,6.57,3.64,75.3,99.28,91.44,0.82,4.12,2.32,-1.78,3.72,0.27,1020.2,1023.9,1021.77,0.0,100.0,21.71,5.35,17.78,11.21,29.88,20.82,5.35,3.7,14,2,19,201.8,5.35,332.67,5.93,86.55,0,0,1,6,1
2019-12-05,3,49,4,12,1,0,0.87,7.82,5.44,87.11,99.64,92.69,0.82,6.22,4.33,-2.28,4.09,1.08,1011.5,1019.8,1017.26,4.0,100.0,76.88,7.9,40.84,20.66,72.36,35.67,6.95,8.3,2,14,23,200.11,6.95,503.89,5.35,89.75,0,0,1,8,1
2019-12-06,3,49,5,12,1,0,7.52,10.32,8.99,86.55,93.82,91.24,5.42,9.07,7.64,0.33,5.65,2.72,999.0,1010.4,1004.2,63.0,100.0,97.96,28.26,44.16,38.86,78.12,70.42,2.8,11.4,0,23,24,218.9,2.8,820.64,6.02,91.79,0,0,1,12,1
2019-12-07,1,49,6,12,1,1,8.22,9.77,9.04,83.41,90.0,86.95,5.82,7.57,6.98,2.87,5.65,4.35,1003.2,1012.0,1009.25,16.0,100.0,61.83,22.43,32.62,26.9,63.72,48.58,1.55,8.8,0,7,24,215.78,1.55,786.06,7.82,90.29,0,0,1,10,1
2019-12-08,2,49,7,12,1,1,7.27,11.12,9.29,63.86,89.79,78.55,2.92,9.27,5.7,0.61,4.51,2.39,993.3,1006.4,997.68,28.0,100.0,66.62,34.48,47.29,40.09,83.52,71.95,3.85,13.1,0,10,24,209.74,3.85,729.44,9.11,85.58,0,0,0,12,1
2019-12-10,1,50,2,12,1,0,4.62,8.12,6.34,52.72,80.94,69.99,-1.43,3.87,1.17,-1.36,2.95,0.41,1006.4,1022.9,1017.06,15.0,100.0,89.0,8.05,41.48,27.4,74.16,49.2,3.5,16.5,0,19,24,182.9,3.5,443.46,7.63,74.51,0,0,0,10,1
2019-12-11,2,50,3,12,1,0,4.82,8.67,7.0,76.16,93.58,85.22,3.52,7.07,4.65,0.19,4.88,2.94,1000.6,1007.1,1004.67,46.0,100.0,90.62,10.16,41.46,19.04,74.16,35.92,3.85,6.5,0,17,24,187.43,3.85,596.95,6.87,76.73,0,0,1,8,1
2019-12-12,6,50,4,12,1,0,4.22,5.72,5.03,73.99,92.62,83.89,0.67,4.32,2.5,-2.62,2.37,-0.16,978.8,1000.3,993.95,2.0,100.0,65.33,12.68,39.5,23.9,68.76,43.44,1.5,21.5,2,10,24,156.72,1.5,421.59,6.12,79.7,0,0,0,9,1
2019-12-13,2,50,5,12,1,0,3.87,7.47,5.4,79.78,94.21,89.75,2.82,5.42,3.83,-3.1,3.17,0.85,972.1,981.6,976.89,36.0,100.0,85.58,2.28,39.05,21.22,70.2,40.2,3.6,9.5,0,16,23,56.82,3.6,484.54,5.81,86.28,0,0,1,9,1
2019-12-15,1,50,7,12,1,1,4.87,8.77,7.52,64.62,86.05,77.22,1.07,6.27,3.73,-0.76,1.95,0.66,986.5,1003.6,995.56,7.0,100.0,52.83,25.2,47.33,36.96,87.48,68.88,3.9,17.1,2,5,24,176.78,3.9,580.35,6.52,79.96,0,0,0,12,1
2019-12-16,5,51,1,12,1,0,5.07,8.62,6.92,80.17,96.95,90.22,2.47,6.87,5.42,-0.08,5.13,3.17,1000.4,1003.7,1002.68,16.0,100.0,94.75,7.9,25.16,18.11,44.64,33.16,3.55,3.3,0,21,24,67.07,3.55,624.63,7.03,80.11,0,0,1,8,1
2019-12-17,8,51,2,12,1,0,6.62,11.82,8.67,82.97,97.29,90.78,5.27,9.37,7.22,3.45,8.27,5.41,997.1,1006.0,999.36,92.0,100.0,98.67,8.85,28.55,17.56,49.32,33.06,5.2,8.9,0,24,24,61.7,5.2,787.05,7.7,86.07,0,0,1,8,1
2019-12-18,1,51,3,12,1,0,5.67,8.07,6.63,85.35,94.61,90.44,4.27,6.17,5.17,1.48,4.85,2.79,1007.1,1015.0,1012.34,0.0,100.0,71.88,12.3,25.12,18.26,43.2,32.52,2.4,7.9,1,13,24,139.97,2.4,599.78,7.41,90.48,0,0,1,8,1
2019-12-19,2,51,4,12,1,0,7.47,12.67,10.67,77.59,90.56,83.59,5.92,8.97,7.99,2.91,9.02,6.54,996.8,1010.3,1004.51,49.0,100.0,91.79,21.87,27.69,24.78,47.52,43.38,5.2,13.5,0,18,24,150.36,5.2,892.24,8.66,88.27,0,0,0,10,1
2019-12-20,3,51,5,12,1,0,7.82,12.27,10.11,67.76,88.43,80.1,4.17,10.17,6.8,1.59,7.28,5.02,979.8,994.8,985.73,6.0,100.0,87.33,21.73,35.75,29.44,62.64,51.9,4.45,15.0,1,20,24,138.81,4.45,809.54,9.14,84.71,0,0,0,11,1
2019-12-21,1,51,6,12,1,1,5.92,8.77,7.49,81.13,93.63,86.22,4.37,6.22,5.33,1.67,4.13,2.98,980.1,988.5,985.64,37.0,100.0,86.04,18.37,28.39,23.08,58.32,42.07,2.85,8.4,0,16,24,180.0,2.85,646.04,9.42,83.3,0,0,1,9,1
2019-12-22,1,51,7,12,1,1,6.62,9.27,7.69,83.81,95.0,90.63,4.37,7.97,6.25,2.24,6.38,3.81,978.3,992.6,982.58,70.0,100.0,93.88,11.49,34.15,20.19,60.48,37.27,2.65,14.3,0,19,24,135.0,2.65,697.15,8.43,85.65,0,0,1,8,1
2019-12-23,2,52,1,12,1,0,7.32,8.57,7.88,78.03,90.83,84.51,4.42,6.07,5.42,2.8,3.87,3.3,993.7,1011.1,1003.56,7.0,97.0,34.58,18.36,27.76,23.69,51.84,42.54,1.25,17.4,2,2,24,264.21,1.25,666.31,7.69,87.12,0,0,0,9,1
2019-12-24,4,52,2,12,1,0,5.87,9.22,7.65,83.93,94.28,90.08,4.82,7.37,6.12,1.87,4.65,3.29,1002.4,1011.5,1006.97,6.0,100.0,74.96,12.43,37.12,23.24,75.6,43.26,3.35,9.1,1,10,24,157.75,3.35,689.19,7.74,88.41,0,0,1,9,1
2019-12-25,1,52,3,12,1,0,3.77,8.62,6.92,80.87,94.69,88.87,2.77,7.12,5.19,0.57,5.11,3.48,1010.1,1025.4,1019.23,10.0,100.0,50.38,7.1,23.26,15.58,40.32,27.79,4.85,15.3,0,6,19,265.76,4.85,615.12,7.49,87.82,0,0,1,7,1
2019-12-26,1,52,4,12,1,0,3.07,6.02,5.05,88.48,96.52,91.81,2.52,4.97,3.82,0.41,3.91,1.75,1017.9,1025.3,1021.89,34.0,100.0,93.29,5.09,20.77,12.7,36.36,22.21,2.95,7.4,0,19,15,115.68,2.95,463.93,6.54,90.25,0,0,1,6,1
2019-12-28,2,52,6,12,1,1,-0.88,4.07,1.69,88.68,97.2,94.86,-1.33,2.62,0.95,-4.1,0.91,-1.65,1037.3,1039.8,1038.92,26.0,100.0,88.75,6.11,13.83,9.48,23.04,18.33,4.95,2.5,0,16,21,126.87,4.95,160.75,3.43,92.44,0,1,1,5,1
2019-12-29,1,52,7,12,1,1,0.42,3.87,2.28,73.48,94.42,84.69,-0.73,0.97,-0.09,-3.52,-0.35,-2.08,1032.3,1038.0,1035.28,30.0,100.0,84.17,10.46,19.64,15.26,33.48,26.65,3.45,5.7,0,15,24,189.87,3.45,192.91,2.51,90.07,0,0,0,7,1
2020-01-02,2,1,4,1,1,0,1.82,7.62,4.25,89.6,97.88,93.06,1.47,6.02,3.22,-2.16,2.2,-0.36,1016.5,1028.4,1022.87,88.0,100.0,98.83,12.5,30.32,20.95,52.2,37.26,5.8,11.9,0,23,24,185.29,5.8,395.79,3.95,94.02,0,0,1,9,1
2020-01-03,1,1,5,1,1,0,6.52,9.37,8.02,74.01,97.0,85.57,2.22,8.32,5.72,1.66,4.57,2.94,1012.2,1026.8,1017.29,6.0,100.0,87.71,19.96,32.65,27.74,60.12,50.25,2.85,14.6,1,19,24,214.57,2.85,686.21,4.71,91.67,0,0,1,10,1
2020-01-04,2,1,6,1,1,1,6.37,8.32,7.38,80.54,94.01,86.38,4.27,6.52,5.24,0.84,4.62,2.65,1026.4,1032.9,1028.61,22.0,100.0,68.96,11.87,33.44,24.48,58.68,44.59,1.95,6.5,0,5,24,274.84,1.95,637.49,6.55,88.34,0,0,1,9,1
2020-01-05,1,1,7,1,1,1,6.12,8.12,7.08,77.9,94.97,89.52,3.67,6.37,5.45,2.61,4.75,3.67,1029.7,1033.6,1032.14,34.0,100.0,70.54,10.24,20.29,15.68,36.72,27.51,2.0,3.9,0,7,24,225.0,2.0,633.59,7.49,87.15,0,0,1,7,1
2020-01-06,3,2,1,1,1,0,4.67,7.52,6.14,71.68,93.64,82.67,0.82,6.47,3.37,-0.86,3.17,1.46,1017.7,1029.4,1023.11,7.0,100.0,66.75,16.75,27.1,21.64,47.52,38.41,2.85,11.7,1,8,24,171.57,2.85,507.47,6.87,86.19,0,0,0,9,1
2020-01-07,4,2,2,1,1,0,6.02,8.52,7.37,84.37,94.62,90.19,4.27,7.12,5.86,0.7,4.04,2.89,1018.9,1024.5,1022.14,0.0,100.0,50.58,11.3,34.7,23.69,60.12,42.18,2.5,5.6,10,10,24,191.61,2.5,664.44,6.86,87.46,0,0,1,9,1
2020-01-08,4,2,3,1,1,0,8.27,10.67,9.59,91.31,99.32,95.75,7.77,9.77,8.94,3.48,7.27,6.31,1017.8,1022.5,1020.18,94.0,100.0,99.62,4.45,37.89,20.6,65.88,38.07,2.4,4.7,0,24,18,255.96,2.4,918.27,7.7,89.54,0,0,1,8,1
